index,timestamp_utc,dataset_id,dataset_name,model_type,param_set_id,param_json,candidate_accuracies_json,candidate_ranking_json,best_accuracy,best_candidate,best_candidate_id,accuracy_ranking,status,error_message
2665,2025-11-27T20:02:35.862768,89,piyushgoyal443_red-wine-dataset__wineQualityReds.csv,DT,5,"{""criterion"": ""gini"", ""max_depth"": 5, ""max_features"": 0.7}","{""1"": 0.4590368980612883, ""2"": 0.549718574108818, ""3"": 0.425891181988743, ""4"": 0.5340838023764852, ""5"": 0.49030644152595376, ""6"": 0.5397123202001249, ""7"": 0.5459662288930581, ""8"": 0.5265791119449655}","[""2"", ""7"", ""6"", ""4"", ""8"", ""5"", ""1"", ""3""]",0.549718574108818,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2>7>6>4>8>5>1>3,SUCCESS,
2666,2025-11-27T20:04:43.200493,89,piyushgoyal443_red-wine-dataset__wineQualityReds.csv,GBDT,1,"{""learning_rate"": 0.01, ""n_estimators"": 50, ""max_depth"": 3, ""max_features"": ""sqrt""}","{""1"": 0.5359599749843652, ""2"": 0.5547217010631645, ""3"": 0.5678549093183239, ""4"": 0.5459662288930581, ""5"": 0.43464665415884934, ""6"": 0.48467792370231394, ""7"": 0.4527829893683552, ""8"": 0.3014383989993746}","[""3"", ""2"", ""4"", ""1"", ""6"", ""7"", ""5"", ""8""]",0.5678549093183239,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""discretize"", ""features""]",3.0,3>2>4>1>6>7>5>8,SUCCESS,
2667,2025-11-27T20:08:23.137167,89,piyushgoyal443_red-wine-dataset__wineQualityReds.csv,GBDT,2,"{""learning_rate"": 0.05, ""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""log2""}","{""1"": 0.5015634771732332, ""2"": 0.48843026891807373, ""3"": 0.5472170106316447, ""4"": 0.5565978736710444, ""5"": 0.49530956848030017, ""6"": 0.5272045028142589, ""7"": 0.5096935584740463, ""8"": 0.5409631019387117}","[""4"", ""3"", ""8"", ""6"", ""7"", ""1"", ""5"", ""2""]",0.5565978736710444,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""features"", ""discretize""]",4.0,4>3>8>6>7>1>5>2,SUCCESS,
2668,2025-11-27T20:18:18.119829,89,piyushgoyal443_red-wine-dataset__wineQualityReds.csv,GBDT,3,"{""learning_rate"": 0.1, ""n_estimators"": 200, ""max_depth"": 7, ""max_features"": 0.3}","{""1"": 0.4840525328330207, ""2"": 0.5084427767354597, ""3"": 0.4978111319574734, ""4"": 0.46341463414634143, ""5"": 0.5003126954346466, ""6"": 0.4627892432770482, ""7"": 0.5472170106316447, ""8"": 0.5622263914946842}","[""8"", ""7"", ""2"", ""5"", ""3"", ""1"", ""4"", ""6""]",0.5622263914946842,"[""impute"", ""encode"", ""rebalance"", ""discretize"", ""features"", ""normalize""]",8.0,8>7>2>5>3>1>4>6,SUCCESS,
2669,2025-11-27T20:27:35.422811,89,piyushgoyal443_red-wine-dataset__wineQualityReds.csv,GBDT,4,"{""learning_rate"": 0.2, ""n_estimators"": 150, ""max_depth"": null, ""max_features"": 0.5}","{""1"": 0.31269543464665417, ""2"": 0.44215134459036903, ""3"": 0.4803001876172608, ""4"": 0.490931832395247, ""5"": 0.42338961851156975, ""6"": 0.4646654158849281, ""7"": 0.5490931832395246, ""8"": 0.5222013758599124}","[""7"", ""8"", ""4"", ""3"", ""6"", ""2"", ""5"", ""1""]",0.5490931832395246,"[""impute"", ""encode"", ""features"", ""normalize"", ""rebalance"", ""discretize""]",7.0,7>8>4>3>6>2>5>1,SUCCESS,
2670,2025-11-27T20:34:03.793360,89,piyushgoyal443_red-wine-dataset__wineQualityReds.csv,GBDT,5,"{""learning_rate"": 0.15, ""n_estimators"": 100, ""max_depth"": 4, ""max_features"": null}","{""1"": 0.5490931832395246, ""2"": 0.4515322076297686, ""3"": 0.4515322076297686, ""4"": 0.47592245153220764, ""5"": 0.25328330206378985, ""6"": 0.4865540963101938, ""7"": 0.5584740462789243, ""8"": 0.5297060662914322}","[""7"", ""1"", ""8"", ""6"", ""4"", ""2=3"", ""5""]",0.5584740462789243,"[""impute"", ""encode"", ""features"", ""normalize"", ""rebalance"", ""discretize""]",7.0,7>1>8>6>4>2=3>5,SUCCESS,
2671,2025-11-27T20:34:24.498502,90,pyim59_pyms-diabete__diabete.csv,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform"", ""algorithm"": ""auto"", ""p"": 2, ""metric"": ""minkowski""}","{""1"": 0.7317708333333334, ""2"": 0.7083333333333334, ""3"": 0.70703125, ""4"": 0.7109375, ""5"": 0.7239583333333334, ""6"": 0.6796875, ""7"": 0.6979166666666666, ""8"": 0.7018229166666666}","[""1"", ""5"", ""4"", ""2"", ""3"", ""8"", ""7"", ""6""]",0.7317708333333334,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1>5>4>2>3>8>7>6,SUCCESS,
2672,2025-11-27T20:34:51.657515,90,pyim59_pyms-diabete__diabete.csv,KNN,2,"{""n_neighbors"": 5, ""weights"": ""distance"", ""algorithm"": ""kd_tree"", ""p"": 2, ""metric"": ""euclidean""}","{""1"": 0.7356770833333334, ""2"": 0.734375, ""3"": 0.73046875, ""4"": 0.71484375, ""5"": 0.6888020833333334, ""6"": 0.7135416666666666, ""7"": 0.7161458333333334, ""8"": 0.7578125}","[""8"", ""1"", ""2"", ""3"", ""7"", ""4"", ""6"", ""5""]",0.7578125,"[""impute"", ""encode"", ""rebalance"", ""discretize"", ""features"", ""normalize""]",8.0,8>1>2>3>7>4>6>5,SUCCESS,
2673,2025-11-27T20:35:19.435623,90,pyim59_pyms-diabete__diabete.csv,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""algorithm"": ""ball_tree"", ""p"": 1, ""metric"": ""manhattan""}","{""1"": 0.7643229166666666, ""2"": 0.7369791666666666, ""3"": 0.7421875, ""4"": 0.7252604166666666, ""5"": 0.7200520833333334, ""6"": 0.7291666666666666, ""7"": 0.7317708333333334, ""8"": 0.7434895833333334}","[""1"", ""8"", ""3"", ""2"", ""7"", ""6"", ""4"", ""5""]",0.7643229166666666,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1>8>3>2>7>6>4>5,SUCCESS,
2674,2025-11-27T20:35:52.727382,90,pyim59_pyms-diabete__diabete.csv,KNN,4,"{""n_neighbors"": 9, ""weights"": ""distance"", ""algorithm"": ""brute"", ""p"": 2, ""metric"": ""minkowski""}","{""1"": 0.7369791666666666, ""2"": 0.7552083333333334, ""3"": 0.7330729166666666, ""4"": 0.72265625, ""5"": 0.7552083333333334, ""6"": 0.75, ""7"": 0.71875, ""8"": 0.7356770833333334}","[""2=5"", ""6"", ""1"", ""8"", ""3"", ""4"", ""7""]",0.7552083333333334,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2=5>6>1>8>3>4>7,SUCCESS,
2675,2025-11-27T20:36:19.899084,90,pyim59_pyms-diabete__diabete.csv,KNN,5,"{""n_neighbors"": 11, ""weights"": ""uniform"", ""algorithm"": ""auto"", ""p"": 2, ""metric"": ""chebyshev""}","{""1"": 0.7278645833333334, ""2"": 0.7630208333333334, ""3"": 0.75390625, ""4"": 0.7317708333333334, ""5"": 0.7057291666666666, ""6"": 0.7630208333333334, ""7"": 0.7369791666666666, ""8"": 0.7018229166666666}","[""2=6"", ""3"", ""7"", ""4"", ""1"", ""5"", ""8""]",0.7630208333333334,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2=6>3>7>4>1>5>8,SUCCESS,
2676,2025-11-27T20:36:37.543627,90,pyim59_pyms-diabete__diabete.csv,LR,1,"{""penalty"": ""l1"", ""C"": 0.01, ""solver"": ""liblinear"", ""multi_class"": ""ovr"", ""max_iter"": 300}","{""1"": 0.6510416666666666, ""2"": 0.7239583333333334, ""3"": 0.7044270833333334, ""4"": 0.72265625, ""5"": 0.6966145833333334, ""6"": 0.6510416666666666, ""7"": 0.7161458333333334, ""8"": 0.70703125}","[""2"", ""4"", ""7"", ""8"", ""3"", ""5"", ""1=6""]",0.7239583333333334,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2>4>7>8>3>5>1=6,SUCCESS,
2677,2025-11-27T20:37:07.205663,90,pyim59_pyms-diabete__diabete.csv,LR,2,"{""penalty"": ""l2"", ""C"": 0.1, ""solver"": ""lbfgs"", ""multi_class"": ""multinomial"", ""max_iter"": 300}","{""1"": 0.7447916666666666, ""2"": 0.75390625, ""3"": 0.7591145833333334, ""4"": 0.7682291666666666, ""5"": 0.7630208333333334, ""6"": 0.7682291666666666, ""7"": 0.7682291666666666, ""8"": 0.7434895833333334}","[""4=6=7"", ""5"", ""3"", ""2"", ""1"", ""8""]",0.7682291666666666,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""features"", ""discretize""]",4.0,4=6=7>5>3>2>1>8,SUCCESS,
2678,2025-11-27T20:37:42.507360,90,pyim59_pyms-diabete__diabete.csv,LR,3,"{""penalty"": ""elasticnet"", ""C"": 1.0, ""solver"": ""saga"", ""multi_class"": ""ovr"", ""l1_ratio"": 0.5, ""max_iter"": 100}","{""1"": 0.7591145833333334, ""2"": 0.7630208333333334, ""3"": 0.765625, ""4"": 0.7578125, ""5"": 0.7591145833333334, ""6"": 0.7213541666666666, ""7"": 0.7591145833333334, ""8"": 0.7552083333333334}","[""3"", ""2"", ""1=5=7"", ""4"", ""8"", ""6""]",0.765625,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""discretize"", ""features""]",3.0,3>2>1=5=7>4>8>6,SUCCESS,
2679,2025-11-27T20:38:22.039998,90,pyim59_pyms-diabete__diabete.csv,LR,4,"{""penalty"": null, ""C"": 10.0, ""solver"": ""newton-cg"", ""multi_class"": ""multinomial"", ""max_iter"": 100}","{""1"": 0.7369791666666666, ""2"": 0.7447916666666666, ""3"": 0.7421875, ""4"": 0.7604166666666666, ""5"": 0.7513020833333334, ""6"": 0.7552083333333334, ""7"": 0.7395833333333334, ""8"": 0.765625}","[""8"", ""4"", ""6"", ""5"", ""2"", ""3"", ""7"", ""1""]",0.765625,"[""impute"", ""encode"", ""rebalance"", ""discretize"", ""features"", ""normalize""]",8.0,8>4>6>5>2>3>7>1,SUCCESS,
2680,2025-11-27T20:39:00.013653,90,pyim59_pyms-diabete__diabete.csv,LR,5,"{""penalty"": ""l2"", ""C"": 100.0, ""solver"": ""sag"", ""multi_class"": ""ovr"", ""max_iter"": 100}","{""1"": 0.7578125, ""2"": 0.7630208333333334, ""3"": 0.74609375, ""4"": 0.7317708333333334, ""5"": 0.75, ""6"": 0.73046875, ""7"": 0.7174479166666666, ""8"": 0.75}","[""2"", ""1"", ""5=8"", ""3"", ""4"", ""6"", ""7""]",0.7630208333333334,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2>1>5=8>3>4>6>7,SUCCESS,
2681,2025-11-27T20:39:39.015324,90,pyim59_pyms-diabete__diabete.csv,RF,1,"{""n_estimators"": 50, ""criterion"": ""gini"", ""max_depth"": 5, ""max_features"": ""sqrt""}","{""1"": 0.7591145833333334, ""2"": 0.7552083333333334, ""3"": 0.74609375, ""4"": 0.7447916666666666, ""5"": 0.7643229166666666, ""6"": 0.7122395833333334, ""7"": 0.7447916666666666, ""8"": 0.7526041666666666}","[""5"", ""1"", ""2"", ""8"", ""3"", ""4=7"", ""6""]",0.7643229166666666,"[""impute"", ""encode"", ""discretize"", ""features"", ""normalize"", ""rebalance""]",5.0,5>1>2>8>3>4=7>6,SUCCESS,
2682,2025-11-27T20:40:35.773128,90,pyim59_pyms-diabete__diabete.csv,RF,2,"{""n_estimators"": 100, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": ""log2""}","{""1"": 0.7239583333333334, ""2"": 0.7369791666666666, ""3"": 0.7278645833333334, ""4"": 0.74609375, ""5"": 0.7278645833333334, ""6"": 0.7408854166666666, ""7"": 0.734375, ""8"": 0.7369791666666666}","[""4"", ""6"", ""2=8"", ""7"", ""3=5"", ""1""]",0.74609375,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""features"", ""discretize""]",4.0,4>6>2=8>7>3=5>1,SUCCESS,
2683,2025-11-27T20:42:12.666052,90,pyim59_pyms-diabete__diabete.csv,RF,3,"{""n_estimators"": 200, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": 0.3}","{""1"": 0.7708333333333334, ""2"": 0.765625, ""3"": 0.765625, ""4"": 0.7721354166666666, ""5"": 0.7578125, ""6"": 0.765625, ""7"": 0.7083333333333334, ""8"": 0.7630208333333334}","[""4"", ""1"", ""2=3=6"", ""8"", ""5"", ""7""]",0.7721354166666666,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""features"", ""discretize""]",4.0,4>1>2=3=6>8>5>7,SUCCESS,
2684,2025-11-27T20:43:31.408461,90,pyim59_pyms-diabete__diabete.csv,RF,4,"{""n_estimators"": 150, ""criterion"": ""entropy"", ""max_depth"": 15, ""max_features"": 0.5}","{""1"": 0.7578125, ""2"": 0.7252604166666666, ""3"": 0.765625, ""4"": 0.7513020833333334, ""5"": 0.6979166666666666, ""6"": 0.75390625, ""7"": 0.7604166666666666, ""8"": 0.7604166666666666}","[""3"", ""7=8"", ""1"", ""6"", ""4"", ""2"", ""5""]",0.765625,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""discretize"", ""features""]",3.0,3>7=8>1>6>4>2>5,SUCCESS,
2685,2025-11-27T20:44:56.366656,90,pyim59_pyms-diabete__diabete.csv,RF,5,"{""n_estimators"": 100, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": null}","{""1"": 0.7682291666666666, ""2"": 0.7552083333333334, ""3"": 0.7552083333333334, ""4"": 0.74609375, ""5"": 0.734375, ""6"": 0.72265625, ""7"": 0.7552083333333334, ""8"": 0.7591145833333334}","[""1"", ""8"", ""2=3=7"", ""4"", ""5"", ""6""]",0.7682291666666666,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1>8>2=3=7>4>5>6,SUCCESS,
2686,2025-11-27T20:45:28.187549,90,pyim59_pyms-diabete__diabete.csv,SVM,1,"{""C"": 0.1, ""kernel"": ""linear"", ""gamma"": ""scale"", ""max_iter"": 500}","{""1"": 0.7669270833333334, ""2"": 0.7513020833333334, ""3"": 0.7473958333333334, ""4"": 0.7356770833333334, ""5"": 0.7408854166666666, ""6"": 0.7044270833333334, ""7"": 0.7473958333333334, ""8"": 0.7565104166666666}","[""1"", ""8"", ""2"", ""3=7"", ""5"", ""4"", ""6""]",0.7669270833333334,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1>8>2>3=7>5>4>6,SUCCESS,
2687,2025-11-27T20:46:11.503280,90,pyim59_pyms-diabete__diabete.csv,SVM,2,"{""C"": 1.0, ""kernel"": ""rbf"", ""gamma"": ""auto"", ""max_iter"": 500}","{""1"": 0.7643229166666666, ""2"": 0.7395833333333334, ""3"": 0.7447916666666666, ""4"": 0.75, ""5"": 0.765625, ""6"": 0.75, ""7"": 0.7721354166666666, ""8"": 0.7604166666666666}","[""7"", ""5"", ""1"", ""8"", ""4=6"", ""3"", ""2""]",0.7721354166666666,"[""impute"", ""encode"", ""features"", ""normalize"", ""rebalance"", ""discretize""]",7.0,7>5>1>8>4=6>3>2,SUCCESS,
2688,2025-11-27T20:46:47.581464,90,pyim59_pyms-diabete__diabete.csv,SVM,3,"{""C"": 10.0, ""kernel"": ""poly"", ""degree"": 2, ""gamma"": 0.1, ""max_iter"": 500}","{""1"": 0.7317708333333334, ""2"": 0.69140625, ""3"": 0.7395833333333334, ""4"": 0.7421875, ""5"": 0.7434895833333334, ""6"": 0.6549479166666666, ""7"": 0.7395833333333334, ""8"": 0.74609375}","[""8"", ""5"", ""4"", ""3=7"", ""1"", ""2"", ""6""]",0.74609375,"[""impute"", ""encode"", ""rebalance"", ""discretize"", ""features"", ""normalize""]",8.0,8>5>4>3=7>1>2>6,SUCCESS,
2689,2025-11-27T20:47:32.490342,90,pyim59_pyms-diabete__diabete.csv,SVM,4,"{""C"": 0.5, ""kernel"": ""sigmoid"", ""gamma"": ""scale"", ""max_iter"": 500}","{""1"": 0.7395833333333334, ""2"": 0.7526041666666666, ""3"": 0.7369791666666666, ""4"": 0.6822916666666666, ""5"": 0.7356770833333334, ""6"": 0.71875, ""7"": 0.7291666666666666, ""8"": 0.73828125}","[""2"", ""1"", ""8"", ""3"", ""5"", ""7"", ""6"", ""4""]",0.7526041666666666,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2>1>8>3>5>7>6>4,SUCCESS,
2690,2025-11-27T20:48:03.250921,90,pyim59_pyms-diabete__diabete.csv,SVM,5,"{""C"": 100.0, ""kernel"": ""poly"", ""degree"": 3, ""gamma"": ""auto"", ""max_iter"": 500}","{""1"": 0.7447916666666666, ""2"": 0.7669270833333334, ""3"": 0.765625, ""4"": 0.7421875, ""5"": 0.6510416666666666, ""6"": 0.6588541666666666, ""7"": 0.7604166666666666, ""8"": 0.7643229166666666}","[""2"", ""3"", ""8"", ""7"", ""1"", ""4"", ""6"", ""5""]",0.7669270833333334,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2>3>8>7>1>4>6>5,SUCCESS,
2691,2025-11-27T20:48:23.743743,90,pyim59_pyms-diabete__diabete.csv,DT,1,"{""criterion"": ""gini"", ""max_depth"": 3, ""max_features"": ""sqrt""}","{""1"": 0.70703125, ""2"": 0.6927083333333334, ""3"": 0.7239583333333334, ""4"": 0.7369791666666666, ""5"": 0.74609375, ""6"": 0.7265625, ""7"": 0.72265625, ""8"": 0.7421875}","[""5"", ""8"", ""4"", ""6"", ""3"", ""7"", ""1"", ""2""]",0.74609375,"[""impute"", ""encode"", ""discretize"", ""features"", ""normalize"", ""rebalance""]",5.0,5>8>4>6>3>7>1>2,SUCCESS,
2692,2025-11-27T20:48:42.461452,90,pyim59_pyms-diabete__diabete.csv,DT,2,"{""criterion"": ""entropy"", ""max_depth"": 7, ""max_features"": ""log2""}","{""1"": 0.734375, ""2"": 0.7421875, ""3"": 0.71875, ""4"": 0.69921875, ""5"": 0.7083333333333334, ""6"": 0.703125, ""7"": 0.7395833333333334, ""8"": 0.7213541666666666}","[""2"", ""7"", ""1"", ""8"", ""3"", ""5"", ""6"", ""4""]",0.7421875,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2>7>1>8>3>5>6>4,SUCCESS,
2693,2025-11-27T20:49:04.760559,90,pyim59_pyms-diabete__diabete.csv,DT,3,"{""criterion"": ""gini"", ""max_depth"": null, ""max_features"": 0.5}","{""1"": 0.6953125, ""2"": 0.7408854166666666, ""3"": 0.703125, ""4"": 0.69921875, ""5"": 0.7200520833333334, ""6"": 0.6940104166666666, ""7"": 0.7395833333333334, ""8"": 0.64453125}","[""2"", ""7"", ""5"", ""3"", ""4"", ""1"", ""6"", ""8""]",0.7408854166666666,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2>7>5>3>4>1>6>8,SUCCESS,
2694,2025-11-27T20:49:33.378023,90,pyim59_pyms-diabete__diabete.csv,DT,4,"{""criterion"": ""entropy"", ""max_depth"": 12, ""max_features"": null}","{""1"": 0.74609375, ""2"": 0.7109375, ""3"": 0.7578125, ""4"": 0.7239583333333334, ""5"": 0.703125, ""6"": 0.6822916666666666, ""7"": 0.703125, ""8"": 0.703125}","[""3"", ""1"", ""4"", ""2"", ""5=7=8"", ""6""]",0.7578125,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""discretize"", ""features""]",3.0,3>1>4>2>5=7=8>6,SUCCESS,
2695,2025-11-27T20:49:54.326206,90,pyim59_pyms-diabete__diabete.csv,DT,5,"{""criterion"": ""gini"", ""max_depth"": 5, ""max_features"": 0.7}","{""1"": 0.75390625, ""2"": 0.7265625, ""3"": 0.7421875, ""4"": 0.7200520833333334, ""5"": 0.7317708333333334, ""6"": 0.7447916666666666, ""7"": 0.7486979166666666, ""8"": 0.7486979166666666}","[""1"", ""7=8"", ""6"", ""3"", ""5"", ""2"", ""4""]",0.75390625,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1>7=8>6>3>5>2>4,SUCCESS,
2696,2025-11-27T20:50:25.307748,90,pyim59_pyms-diabete__diabete.csv,GBDT,1,"{""learning_rate"": 0.01, ""n_estimators"": 50, ""max_depth"": 3, ""max_features"": ""sqrt""}","{""1"": 0.7421875, ""2"": 0.7239583333333334, ""3"": 0.7291666666666666, ""4"": 0.7278645833333334, ""5"": 0.7174479166666666, ""6"": 0.7447916666666666, ""7"": 0.7473958333333334, ""8"": 0.734375}","[""7"", ""6"", ""1"", ""8"", ""3"", ""4"", ""2"", ""5""]",0.7473958333333334,"[""impute"", ""encode"", ""features"", ""normalize"", ""rebalance"", ""discretize""]",7.0,7>6>1>8>3>4>2>5,SUCCESS,
2697,2025-11-27T20:51:14.666943,90,pyim59_pyms-diabete__diabete.csv,GBDT,2,"{""learning_rate"": 0.05, ""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""log2""}","{""1"": 0.73828125, ""2"": 0.75, ""3"": 0.7395833333333334, ""4"": 0.7799479166666666, ""5"": 0.7552083333333334, ""6"": 0.74609375, ""7"": 0.73046875, ""8"": 0.75390625}","[""4"", ""5"", ""8"", ""2"", ""6"", ""3"", ""1"", ""7""]",0.7799479166666666,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""features"", ""discretize""]",4.0,4>5>8>2>6>3>1>7,SUCCESS,
2698,2025-11-27T20:53:00.883995,90,pyim59_pyms-diabete__diabete.csv,GBDT,3,"{""learning_rate"": 0.1, ""n_estimators"": 200, ""max_depth"": 7, ""max_features"": 0.3}","{""1"": 0.76953125, ""2"": 0.7526041666666666, ""3"": 0.7330729166666666, ""4"": 0.74609375, ""5"": 0.7473958333333334, ""6"": 0.6927083333333334, ""7"": 0.75390625, ""8"": 0.7421875}","[""1"", ""7"", ""2"", ""5"", ""4"", ""8"", ""3"", ""6""]",0.76953125,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1>7>2>5>4>8>3>6,SUCCESS,
2699,2025-11-27T20:54:54.687571,90,pyim59_pyms-diabete__diabete.csv,GBDT,4,"{""learning_rate"": 0.2, ""n_estimators"": 150, ""max_depth"": null, ""max_features"": 0.5}","{""1"": 0.7408854166666666, ""2"": 0.74609375, ""3"": 0.7421875, ""4"": 0.75, ""5"": 0.7447916666666666, ""6"": 0.7408854166666666, ""7"": 0.7486979166666666, ""8"": 0.7526041666666666}","[""8"", ""4"", ""7"", ""2"", ""5"", ""3"", ""1=6""]",0.7526041666666666,"[""impute"", ""encode"", ""rebalance"", ""discretize"", ""features"", ""normalize""]",8.0,8>4>7>2>5>3>1=6,SUCCESS,
2700,2025-11-27T20:55:59.669818,90,pyim59_pyms-diabete__diabete.csv,GBDT,5,"{""learning_rate"": 0.15, ""n_estimators"": 100, ""max_depth"": 4, ""max_features"": null}","{""1"": 0.7473958333333334, ""2"": 0.7591145833333334, ""3"": 0.7330729166666666, ""4"": 0.7513020833333334, ""5"": 0.7513020833333334, ""6"": 0.7604166666666666, ""7"": 0.7578125, ""8"": 0.7630208333333334}","[""8"", ""6"", ""2"", ""7"", ""4=5"", ""1"", ""3""]",0.7630208333333334,"[""impute"", ""encode"", ""rebalance"", ""discretize"", ""features"", ""normalize""]",8.0,8>6>2>7>4=5>1>3,SUCCESS,
2701,2025-11-27T20:56:31.004833,91,raghupalem_bill_authentication__bill_authentication.csv,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform"", ""algorithm"": ""auto"", ""p"": 2, ""metric"": ""minkowski""}","{""1"": 1.0, ""2"": 0.9985412107950401, ""3"": 0.9934402262715833, ""4"": 0.9985412107950401, ""5"": 0.9992721979621543, ""6"": 0.9985428033596744, ""7"": 0.9992706053975201, ""8"": 1.0}","[""1=8"", ""5"", ""7"", ""6"", ""2=4"", ""3""]",1.0,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1=8>5>7>6>2=4>3,SUCCESS,
2702,2025-11-27T20:57:29.563453,91,raghupalem_bill_authentication__bill_authentication.csv,KNN,2,"{""n_neighbors"": 5, ""weights"": ""distance"", ""algorithm"": ""kd_tree"", ""p"": 2, ""metric"": ""euclidean""}","{""1"": 0.9839596890039782, ""2"": 0.9978118161925602, ""3"": 1.0, ""4"": 0.9985428033596744, ""5"": 1.0, ""6"": 0.9963562121168689, ""7"": 1.0, ""8"": 0.9992706053975201}","[""3=5=7"", ""8"", ""4"", ""2"", ""6"", ""1""]",1.0,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""discretize"", ""features""]",3.0,3=5=7>8>4>2>6>1,SUCCESS,
2703,2025-11-27T20:58:52.735043,91,raghupalem_bill_authentication__bill_authentication.csv,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""algorithm"": ""ball_tree"", ""p"": 1, ""metric"": ""manhattan""}","{""1"": 0.994897422911909, ""2"": 1.0, ""3"": 0.9985412107950401, ""4"": 0.9978118161925602, ""5"": 1.0, ""6"": 0.9978118161925602, ""7"": 1.0, ""8"": 0.9992706053975201}","[""2=5=7"", ""8"", ""3"", ""4=6"", ""1""]",1.0,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2=5=7>8>3>4=6>1,SUCCESS,
2704,2025-11-27T20:59:37.855621,91,raghupalem_bill_authentication__bill_authentication.csv,KNN,4,"{""n_neighbors"": 9, ""weights"": ""distance"", ""algorithm"": ""brute"", ""p"": 2, ""metric"": ""minkowski""}","{""1"": 0.9985412107950401, ""2"": 0.9985412107950401, ""3"": 0.9985412107950401, ""4"": 0.9992706053975201, ""5"": 0.9985412107950401, ""6"": 1.0, ""7"": 0.9985412107950401, ""8"": 0.9985412107950401}","[""6"", ""4"", ""1=2=3=5=7=8""]",1.0,"[""impute"", ""encode"", ""discretize"", ""rebalance"", ""features"", ""normalize""]",6.0,6>4>1=2=3=5=7=8,SUCCESS,
2705,2025-11-27T21:00:34.109335,91,raghupalem_bill_authentication__bill_authentication.csv,KNN,5,"{""n_neighbors"": 11, ""weights"": ""uniform"", ""algorithm"": ""auto"", ""p"": 2, ""metric"": ""chebyshev""}","{""1"": 0.9489805993776258, ""2"": 0.9854232559028407, ""3"": 0.9985412107950401, ""4"": 0.9905242404262977, ""5"": 0.9978118161925602, ""6"": 0.9978134087571945, ""7"": 0.9978118161925602, ""8"": 0.9978118161925602}","[""3"", ""6"", ""5=7=8"", ""4"", ""2"", ""1""]",0.99854121079504,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""discretize"", ""features""]",3.0,3>6>5=7=8>4>2>1,SUCCESS,
